1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Neg,Pos,Pos,Pos,Pos,Pos,Neg,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Neg,Neg,Pos,Pos,Neg,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos,Pos
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1507000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143670000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,411810000.00,0.00,309980000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,56667000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20836000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,76813000.00,0.00,0.00,122230000.00,0.00,0.00,0.00,0.00,67244000.00,111860000.00,66590000.00,106950000.00,0.00,0.00,68634000.00,0.00,128270000.00,140800000.00,98967000.00,71962000.00,0.00,0.00,55618000.00,94274000.00,71763000.00,0.00,120660000.00,50669000.00,76000000.00,213080000.00,200890000.00,0.00,84444000.00,101390000.00,0.00,0.00,0.00,0.00,60679000.00,0.00,0.00,0.00,0.00,153180000.00,82681000.00,96000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66054000.00,0.00,0.00,67442000.00,0.00,0.00,0.00,67054000.00,0.00,0.00,0.00,59592000.00,0.00,0.00,69760000.00,0.00,0.00,0.00,60047000.00,0.00,0.00,75629000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68657000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
443960000.00,0.00,0.00,0.00,0.00,475270000.00,0.00,349570000.00,243270000.00,632540000.00,0.00,244190000.00,404280000.00,364820000.00,167240000.00,420690000.00,407440000.00,0.00,232920000.00,213460000.00,391310000.00,229530000.00,318230000.00,291520000.00,631600000.00,375250000.00,210010000.00,296290000.00,259000000.00,476360000.00,275540000.00,683450000.00,372790000.00,450850000.00,416930000.00,326560000.00,397810000.00,299310000.00,480790000.00,242190000.00,331960000.00,0.00,213510000.00,316750000.00,0.00,0.00,264330000.00,106800000.00,443900000.00,215770000.00,535330000.00,0.00,0.00,0.00,0.00,481450000.00,0.00,341670000.00,209880000.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7103900.00
271680000.00,0.00,0.00,0.00,0.00,770570000.00,817340000.00,576770000.00,837300000.00,183370000.00,498480000.00,85449000.00,679350000.00,103670000.00,569170000.00,1242600000.00,261070000.00,1052600000.00,271320000.00,415910000.00,265250000.00,287410000.00,460360000.00,33603000.00,149910000.00,275700000.00,129420000.00,3462200000.00,1254500000.00,239250000.00,110980000.00,0.00,289000000.00,313570000.00,6296500000.00,384870000.00,699640000.00,120390000.00,370800000.00,459660000.00,266950000.00,727900000.00,713470000.00,107120000.00,381180000.00,449150000.00,112890000.00,1156500000.00,138430000.00,748760000.00,0.00,0.00,260900000.00,0.00,69746000.00,2543800000.00,600350000.00,106520000.00,811850000.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10523000.00,0.00
620160000.00,0.00,0.00,0.00,0.00,634760000.00,0.00,350540000.00,0.00,1220300000.00,457200000.00,0.00,1502300000.00,691580000.00,409820000.00,652440000.00,1217200000.00,509430000.00,316490000.00,0.00,369950000.00,628530000.00,909660000.00,737020000.00,563400000.00,465770000.00,0.00,718950000.00,599420000.00,795060000.00,0.00,501040000.00,373540000.00,554300000.00,1411900000.00,848180000.00,1498300000.00,369000000.00,376560000.00,532600000.00,442480000.00,0.00,1040500000.00,655060000.00,0.00,0.00,259450000.00,0.00,480160000.00,548090000.00,571230000.00,0.00,0.00,0.00,0.00,0.00,391050000.00,1079200000.00,916290000.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96634000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87804000.00,98601000.00,0.00,197040000.00,67580000.00,0.00,0.00,0.00,61059000.00,66940000.00,0.00,68356000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81185000.00,0.00,0.00,0.00,0.00,0.00,0.00,199430000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81541000.00
348640000.00,0.00,0.00,0.00,894220000.00,216350000.00,0.00,299510000.00,224180000.00,240940000.00,213800000.00,400130000.00,506470000.00,873870000.00,236010000.00,588850000.00,507550000.00,199930000.00,310440000.00,232870000.00,247660000.00,329950000.00,191650000.00,193810000.00,435890000.00,260720000.00,720780000.00,229060000.00,213000000.00,301870000.00,324100000.00,287090000.00,308350000.00,224900000.00,188830000.00,319240000.00,215220000.00,299990000.00,181330000.00,332870000.00,381200000.00,0.00,381150000.00,355990000.00,575980000.00,168790000.00,194850000.00,329080000.00,295710000.00,363850000.00,585880000.00,0.00,0.00,0.00,0.00,269960000.00,450750000.00,330830000.00,362780000.00
511430000.00,320410000.00,0.00,883350000.00,616610000.00,413220000.00,601780000.00,434510000.00,964420000.00,456780000.00,630640000.00,327160000.00,510070000.00,1364600000.00,478160000.00,383890000.00,288270000.00,489900000.00,309920000.00,606940000.00,667740000.00,216530000.00,333320000.00,436500000.00,447580000.00,531480000.00,344010000.00,483140000.00,801500000.00,669630000.00,442440000.00,309370000.00,688450000.00,330110000.00,479200000.00,394680000.00,454690000.00,270910000.00,280140000.00,583390000.00,566380000.00,792330000.00,759780000.00,698770000.00,612040000.00,644240000.00,701210000.00,620200000.00,239490000.00,586730000.00,705210000.00,406900000.00,318870000.00,481740000.00,385570000.00,433170000.00,652640000.00,353200000.00,547940000.00
153340000.00,0.00,208020000.00,0.00,0.00,253650000.00,0.00,173320000.00,105140000.00,159860000.00,129030000.00,0.00,118360000.00,253440000.00,0.00,0.00,159680000.00,0.00,91943000.00,145030000.00,168250000.00,223260000.00,168840000.00,132160000.00,208140000.00,0.00,190630000.00,117470000.00,149970000.00,154950000.00,204670000.00,162410000.00,202820000.00,0.00,204230000.00,270290000.00,0.00,197140000.00,152870000.00,247000000.00,196780000.00,0.00,0.00,143990000.00,0.00,200350000.00,0.00,157690000.00,199560000.00,330830000.00,175430000.00,0.00,0.00,0.00,0.00,0.00,182910000.00,0.00,143050000.00
989410000.00,0.00,0.00,0.00,0.00,378770000.00,349800000.00,857260000.00,154420000.00,639990000.00,218580000.00,434770000.00,1094700000.00,522510000.00,477770000.00,334150000.00,178360000.00,454870000.00,775250000.00,592000000.00,1181000000.00,549360000.00,320480000.00,739870000.00,485680000.00,187620000.00,322600000.00,555400000.00,539180000.00,1167300000.00,552490000.00,715680000.00,847000000.00,878160000.00,210870000.00,655430000.00,496710000.00,641600000.00,443200000.00,526810000.00,924030000.00,533690000.00,408500000.00,923760000.00,493430000.00,246580000.00,741510000.00,254140000.00,773980000.00,451930000.00,671230000.00,0.00,223430000.00,0.00,0.00,817220000.00,967370000.00,408310000.00,653740000.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4804100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
258600000.00,0.00,0.00,0.00,0.00,299650000.00,0.00,293800000.00,271390000.00,446680000.00,249600000.00,375300000.00,358450000.00,435770000.00,0.00,414690000.00,556050000.00,203880000.00,521250000.00,237260000.00,413260000.00,273760000.00,322050000.00,424910000.00,364030000.00,286400000.00,280990000.00,415340000.00,668830000.00,440330000.00,265830000.00,316990000.00,414330000.00,330410000.00,274620000.00,265730000.00,323640000.00,206060000.00,355630000.00,332640000.00,261950000.00,243250000.00,177650000.00,357330000.00,309140000.00,0.00,192700000.00,239180000.00,305230000.00,203160000.00,386390000.00,0.00,0.00,0.00,0.00,385030000.00,354250000.00,506030000.00,326630000.00
271760000.00,0.00,0.00,0.00,0.00,310730000.00,0.00,227130000.00,108030000.00,293720000.00,154690000.00,0.00,231950000.00,621760000.00,183050000.00,188620000.00,260770000.00,0.00,190550000.00,431700000.00,206280000.00,113160000.00,260800000.00,324510000.00,177350000.00,354520000.00,126830000.00,539210000.00,264700000.00,233990000.00,355060000.00,601140000.00,176280000.00,350740000.00,256980000.00,415780000.00,186830000.00,316300000.00,220860000.00,371390000.00,315210000.00,325260000.00,502290000.00,124110000.00,258240000.00,148110000.00,354220000.00,263830000.00,404960000.00,312820000.00,493930000.00,0.00,0.00,0.00,0.00,513630000.00,200180000.00,239400000.00,264390000.00
0.00,0.00,0.00,0.00,0.00,49651000.00,0.00,57827000.00,50744000.00,40484000.00,0.00,0.00,73499000.00,113880000.00,69537000.00,0.00,78538000.00,45476000.00,0.00,58244000.00,42561000.00,52240000.00,92951000.00,67904000.00,63546000.00,0.00,0.00,125330000.00,48972000.00,0.00,48539000.00,67382000.00,66961000.00,70396000.00,58195000.00,68737000.00,0.00,67748000.00,50171000.00,47688000.00,71801000.00,53069000.00,0.00,85928000.00,0.00,0.00,0.00,0.00,68186000.00,75199000.00,74890000.00,0.00,0.00,0.00,0.00,79878000.00,55904000.00,82609000.00,61018000.00
2324500000.00,112890000.00,1020700000.00,0.00,301020000.00,1867000000.00,1224100000.00,2346300000.00,1806500000.00,1500200000.00,1494500000.00,405240000.00,1704400000.00,3134700000.00,2473300000.00,2493900000.00,1539600000.00,1966900000.00,1970300000.00,2321500000.00,1757500000.00,1874700000.00,1335600000.00,1216900000.00,1405600000.00,3466100000.00,1948800000.00,2255000000.00,2492300000.00,1974700000.00,2742400000.00,2707500000.00,1761600000.00,1475100000.00,1434600000.00,1492200000.00,2080800000.00,2042900000.00,1401700000.00,1949100000.00,1729500000.00,4186900000.00,2846000000.00,1847200000.00,1665400000.00,1677600000.00,1652300000.00,2939100000.00,1141800000.00,2102400000.00,3061700000.00,117020000.00,2477500000.00,1128600000.00,238030000.00,1140700000.00,1648800000.00,1710200000.00,1380500000.00
175190000.00,0.00,0.00,0.00,144430000.00,196840000.00,0.00,231890000.00,72173000.00,126150000.00,49576000.00,0.00,80898000.00,186180000.00,102720000.00,154840000.00,96724000.00,96014000.00,136380000.00,179710000.00,187820000.00,111080000.00,150130000.00,131680000.00,0.00,355270000.00,43812000.00,200350000.00,116270000.00,202750000.00,0.00,77345000.00,128980000.00,139410000.00,112430000.00,105350000.00,77267000.00,113750000.00,327860000.00,160300000.00,181270000.00,176640000.00,159860000.00,138030000.00,0.00,138430000.00,106330000.00,122140000.00,178210000.00,79993000.00,131010000.00,0.00,99582000.00,0.00,0.00,59647000.00,94740000.00,0.00,111430000.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61651000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,90081000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70566000.00,0.00,82488000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74228000.00,0.00,0.00,0.00,0.00,0.00,0.00,76586000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
609150000.00,1569900000.00,590830000.00,2140200000.00,2138800000.00,442750000.00,927060000.00,839600000.00,1476800000.00,743250000.00,529440000.00,1108400000.00,727280000.00,505270000.00,1292600000.00,974370000.00,551680000.00,1685000000.00,536830000.00,960460000.00,683270000.00,744150000.00,531000000.00,713380000.00,606920000.00,966250000.00,1615700000.00,650140000.00,601550000.00,930680000.00,875830000.00,607980000.00,519690000.00,609010000.00,443180000.00,555010000.00,2307900000.00,492370000.00,754470000.00,424440000.00,514580000.00,1388000000.00,657150000.00,726660000.00,948020000.00,1168700000.00,460860000.00,1182400000.00,827050000.00,1061800000.00,1109900000.00,597090000.00,1180300000.00,755040000.00,612680000.00,809680000.00,1176700000.00,643400000.00,584980000.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27850000.00,0.00,0.00,0.00,73243000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3942200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,35792000.00,0.00,0.00,0.00,0.00,29074000.00,44738000.00,47721000.00,0.00,45412000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93423000.00,0.00,51159000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24378000.00,0.00,0.00,0.00,0.00,0.00,32800000.00,0.00,0.00,0.00,0.00,0.00,49072000.00,44333000.00,0.00,47857000.00
263220000.00,0.00,0.00,0.00,0.00,0.00,0.00,118080000.00,322640000.00,68783000.00,0.00,274450000.00,249850000.00,144960000.00,149120000.00,744430000.00,1735900000.00,0.00,333230000.00,199460000.00,248820000.00,1411000000.00,0.00,498410000.00,0.00,866740000.00,345130000.00,288760000.00,328900000.00,540280000.00,52478000.00,0.00,231170000.00,327990000.00,856440000.00,365730000.00,793270000.00,326510000.00,38515000.00,238310000.00,389560000.00,117290000.00,0.00,473660000.00,0.00,0.00,128670000.00,170780000.00,0.00,166230000.00,58178000.00,0.00,0.00,0.00,0.00,610950000.00,470060000.00,0.00,272140000.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3476900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,17399000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18536000.00,22197000.00,0.00,0.00,0.00,0.00,17868000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52422000.00,0.00,0.00,0.00,0.00,0.00,41736000.00,22793000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20230000.00,15536000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,4555700000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,132320000.00,0.00,55929000.00,157470000.00,73220000.00,0.00,0.00,0.00,0.00,0.00,72737000.00,0.00,74427000.00,61813000.00,258560000.00,0.00,0.00,0.00,70135000.00,59763000.00,74440000.00,0.00,0.00,0.00,95202000.00,0.00,100150000.00,0.00,0.00,115020000.00,0.00,65066000.00,0.00,0.00,0.00,0.00,63315000.00,0.00,126040000.00,0.00,0.00,0.00,85053000.00,0.00,247710000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
600450000.00,637050000.00,177430000.00,8185000000.00,304840000.00,417360000.00,584880000.00,511730000.00,1073100000.00,397290000.00,743910000.00,283730000.00,995840000.00,407910000.00,739390000.00,748290000.00,751390000.00,451580000.00,393760000.00,488690000.00,572760000.00,679030000.00,956590000.00,618040000.00,1489700000.00,1509700000.00,1672400000.00,719100000.00,534410000.00,434250000.00,385330000.00,1062800000.00,430530000.00,444550000.00,1051300000.00,777980000.00,459290000.00,1386000000.00,779540000.00,650360000.00,432050000.00,690010000.00,516650000.00,448180000.00,376140000.00,259180000.00,316140000.00,559220000.00,458430000.00,1311000000.00,699990000.00,593640000.00,550290000.00,1356900000.00,398790000.00,294060000.00,525240000.00,616860000.00,970300000.00
91815000.00,0.00,0.00,0.00,0.00,66503000.00,0.00,40689000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123560000.00,74573000.00,0.00,28687000.00,0.00,38746000.00,33783000.00,74744000.00,99084000.00,61514000.00,0.00,0.00,56241000.00,100320000.00,65609000.00,73500000.00,36848000.00,0.00,0.00,17107000.00,0.00,24826000.00,36519000.00,117050000.00,34706000.00,34200000.00,0.00,0.00,24929000.00,0.00,0.00,0.00,0.00,64250000.00,20668000.00,29283000.00,0.00,0.00,0.00,0.00,26297000.00,0.00,42900000.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56936000.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3108900.00
678980000.00,676280000.00,0.00,634260000.00,467930000.00,794950000.00,550800000.00,1002400000.00,524300000.00,818360000.00,466900000.00,401520000.00,626270000.00,883920000.00,491150000.00,728440000.00,962890000.00,396490000.00,645530000.00,335120000.00,789780000.00,1089200000.00,876420000.00,1309600000.00,839640000.00,921490000.00,582180000.00,1027000000.00,978560000.00,658710000.00,545970000.00,1233500000.00,561870000.00,640740000.00,1357700000.00,695610000.00,1184700000.00,726670000.00,1748200000.00,803940000.00,1070700000.00,446490000.00,263480000.00,927070000.00,0.00,374470000.00,388810000.00,406600000.00,649860000.00,1084200000.00,907780000.00,0.00,0.00,305040000.00,0.00,681010000.00,521370000.00,641910000.00,929460000.00
1147200000.00,142120000.00,209640000.00,0.00,0.00,3089300000.00,132440000.00,1041100000.00,477720000.00,1473700000.00,149120000.00,0.00,1182500000.00,1590700000.00,219830000.00,939290000.00,2871600000.00,140280000.00,1732300000.00,201390000.00,1576300000.00,1842700000.00,1938100000.00,2162900000.00,1770000000.00,894700000.00,1058600000.00,1577800000.00,1174500000.00,1154700000.00,833730000.00,1742300000.00,940540000.00,1036000000.00,1701100000.00,999180000.00,772690000.00,1247800000.00,1960200000.00,1246000000.00,845160000.00,104810000.00,117290000.00,1248500000.00,235820000.00,110870000.00,364750000.00,156410000.00,886220000.00,1029200000.00,1005100000.00,0.00,0.00,0.00,0.00,620230000.00,522050000.00,996300000.00,1590400000.00
129830000.00,0.00,0.00,0.00,0.00,77768000.00,107930000.00,170740000.00,115650000.00,88099000.00,94874000.00,0.00,0.00,174850000.00,88825000.00,105900000.00,156410000.00,0.00,174570000.00,0.00,98189000.00,93871000.00,79519000.00,90416000.00,66115000.00,87707000.00,293170000.00,130930000.00,66151000.00,112950000.00,141230000.00,146210000.00,91905000.00,141910000.00,52738000.00,82514000.00,259780000.00,153440000.00,201980000.00,112580000.00,183360000.00,126490000.00,0.00,150890000.00,0.00,82581000.00,97545000.00,137780000.00,137510000.00,109780000.00,110460000.00,0.00,150250000.00,0.00,0.00,194640000.00,88462000.00,278150000.00,91017000.00
156070000.00,0.00,228970000.00,132250000.00,0.00,308790000.00,290680000.00,288580000.00,0.00,159710000.00,0.00,0.00,183860000.00,195350000.00,0.00,205970000.00,221480000.00,0.00,122040000.00,0.00,248890000.00,236860000.00,298750000.00,138250000.00,286390000.00,144030000.00,259590000.00,222810000.00,239230000.00,157470000.00,220870000.00,155470000.00,241990000.00,0.00,150110000.00,203610000.00,0.00,271580000.00,178520000.00,281940000.00,262060000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166490000.00,0.00,253090000.00,0.00,0.00,0.00,0.00,247570000.00,0.00,134390000.00,210580000.00
143630000.00,0.00,0.00,0.00,0.00,60431000.00,0.00,82601000.00,0.00,30566000.00,10915000.00,0.00,274740000.00,3066400000.00,49061000.00,0.00,78810000.00,0.00,0.00,0.00,27477000.00,149740000.00,62708000.00,32292000.00,48919000.00,22220000.00,0.00,54073000.00,122950000.00,20532000.00,0.00,0.00,66752000.00,29967000.00,37308000.00,91467000.00,0.00,61587000.00,40177000.00,170220000.00,0.00,123470000.00,76374000.00,87097000.00,0.00,0.00,29326000.00,124250000.00,81169000.00,82538000.00,37128000.00,0.00,0.00,0.00,0.00,124030000.00,92349000.00,36461000.00,147780000.00
180980000.00,0.00,213690000.00,757610000.00,388860000.00,429310000.00,0.00,270270000.00,156280000.00,136690000.00,171130000.00,157030000.00,223390000.00,282370000.00,210190000.00,0.00,311400000.00,0.00,163920000.00,319010000.00,238630000.00,183200000.00,318730000.00,224090000.00,586840000.00,222270000.00,262630000.00,280090000.00,245950000.00,166850000.00,184260000.00,0.00,233100000.00,226960000.00,398120000.00,315630000.00,0.00,429610000.00,158450000.00,228040000.00,183970000.00,0.00,333960000.00,241890000.00,0.00,0.00,145250000.00,187200000.00,156350000.00,0.00,0.00,0.00,0.00,0.00,0.00,185620000.00,214560000.00,0.00,198010000.00
140390000.00,0.00,0.00,69165000.00,0.00,119490000.00,0.00,137720000.00,51862000.00,86683000.00,0.00,0.00,129520000.00,105510000.00,0.00,129650000.00,220520000.00,0.00,173750000.00,0.00,130010000.00,148820000.00,147700000.00,147580000.00,134930000.00,85566000.00,132210000.00,192380000.00,117720000.00,171840000.00,129250000.00,157220000.00,0.00,164110000.00,147260000.00,0.00,125800000.00,133720000.00,152610000.00,133180000.00,94257000.00,0.00,0.00,113010000.00,100570000.00,0.00,96004000.00,0.00,117180000.00,112340000.00,116810000.00,0.00,0.00,0.00,0.00,142090000.00,91582000.00,220610000.00,124060000.00
252730000.00,0.00,234980000.00,29254000.00,170250000.00,318120000.00,0.00,254870000.00,134550000.00,211090000.00,163720000.00,185230000.00,359510000.00,385700000.00,161660000.00,436650000.00,242380000.00,128320000.00,396140000.00,235680000.00,335740000.00,296460000.00,342570000.00,305220000.00,170050000.00,235930000.00,320020000.00,405430000.00,306310000.00,318150000.00,311160000.00,539500000.00,266670000.00,210150000.00,304990000.00,181910000.00,458660000.00,278830000.00,250430000.00,352700000.00,191380000.00,191840000.00,176520000.00,296560000.00,123310000.00,163690000.00,266730000.00,144150000.00,284040000.00,284150000.00,436530000.00,133300000.00,200010000.00,131550000.00,175420000.00,419940000.00,146610000.00,364790000.00,336030000.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52560000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40341000.00,0.00,0.00,0.00,0.00,89393000.00,0.00,64823000.00,49629000.00,86362000.00,49242000.00,0.00,159930000.00,69056000.00,30708000.00,64392000.00,102710000.00,0.00,32444000.00,64804000.00,34801000.00,107310000.00,91233000.00,68949000.00,42017000.00,30164000.00,48271000.00,39251000.00,87340000.00,43158000.00,33332000.00,67527000.00,39039000.00,39275000.00,132460000.00,62769000.00,36537000.00,94359000.00,180770000.00,77659000.00,67754000.00,38506000.00,60097000.00,47406000.00,73637000.00,30382000.00,48297000.00,59364000.00,57867000.00,47528000.00,95004000.00,0.00,0.00,0.00,0.00,63451000.00,66418000.00,35912000.00,86294000.00
